NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0809 Entries & Exits,0809 Interchanges
1484,3263,4246,10148,17657,3263,4246,10148,17657,35314,0
4157,42,18,0,60,42,18,0,60,120,0
9959,19124,20599,14332,54055,19124,20599,14332,54055,108110,0
5608,54586,53032,107909,215527,54586,53032,107909,215527,431054,0
7640,59724,155849,120501,336074,59724,155849,120501,336074,672148,9278
5155,23869,30274,117135,171278,23869,30274,117135,171278,342556,0
5671,122700,124638,119807,367145,122700,124638,119807,367145,734290,0
5675,5613,4272,4217,14102,5613,4272,4217,14102,28204,0
5571,681944,1201138,2309787,4192869,681944,1201138,2309787,4192869,8385738,1304636
5385,482982,680420,1866228,3029630,482982,680420,1866228,3029630,6059260,671266
1044,131083,187743,272605,591431,131083,187743,272605,591431,1182862,0
5436,23684,21363,90047,135094,23684,21363,90047,135094,270188,0
1861,23913,21437,10868,56218,23913,21437,10868,56218,112436,0
5249,690,404,103,1197,690,404,103,1197,2394,0
5075,113876,205337,337607,656820,113876,205337,337607,656820,1313640,149217
5156,13868,19887,44701,78456,13868,19887,44701,78456,156912,0
4222,293433,609664,103924,1007021,293433,609664,103924,1007021,2014042,98186
5920,85856,72284,100821,258961,85856,72284,100821,258961,517922,0
5884,14047,20017,14762,48826,14047,20017,14762,48826,97652,0
5933,15478,10729,18795,45002,15478,10729,18795,45002,90004,0
6355,1737,310,333,2380,1737,310,333,2380,4760,0
3333,244701,756661,451271,1452633,244701,756661,451271,1452633,2905266,138445
6228,252,19,243,514,252,19,243,514,1028,0
2800,9768,21747,15950,47465,9768,21747,15950,47465,94930,0
6686,51231,59366,77025,187622,51231,59366,77025,187622,375244,3453
5437,159006,211311,740338,1110655,159006,211311,740338,1110655,2221310,0
5085,39965,59385,180561,279911,39965,59385,180561,279911,559822,0
5609,79892,61176,197057,338125,79892,61176,197057,338125,676250,0
1900,32452,29780,26527,88759,32452,29780,26527,88759,177518,0
3195,2399,3879,3503,9781,2399,3879,3503,9781,19562,0
5386,24204,30742,61060,116006,24204,30742,61060,116006,232012,0
3880,52987,41683,45598,140268,52987,41683,45598,140268,280536,0
8676,5623,4648,1690,11961,5623,4648,1690,11961,23922,0
4479,3161,583,1183,4927,3161,583,1183,4927,9854,0
4355,7034,1153,86,8273,7034,1153,86,8273,16546,0
2463,469,146,5,620,469,146,5,620,1240,0
1010,37786,66990,77360,182136,37786,66990,77360,182136,364272,0
1322,158580,126838,114075,399493,158580,126838,114075,399493,798986,107713
3151,26247,33137,38106,97490,26247,33137,38106,97490,194980,0
5387,19438,34151,70244,123833,19438,34151,70244,123833,247666,0
3471,117005,404374,71054,592433,117005,404374,71054,592433,1184866,58848
8727,3893,856,385,5134,3893,856,385,5134,10268,0
5572,209058,304111,611089,1124258,209058,304111,611089,1124258,2248516,134556
7521,9,13,0,22,9,13,0,22,44,0
3430,25999,152336,40538,218873,25999,152336,40538,218873,437746,0
4691,141570,225410,103554,470534,141570,225410,103554,470534,941068,3352
5837,12897,28066,12937,53900,12897,28066,12937,53900,107800,0
4110,35496,10709,241,46446,35496,10709,241,46446,92892,0
5193,16528,26012,43618,86158,16528,26012,43618,86158,172316,0
5610,62610,96910,264075,423595,62610,96910,264075,423595,847190,0
3152,60857,84893,118691,264441,60857,84893,118691,264441,528882,0
2264,21745,42989,5582,70316,21745,42989,5582,70316,140632,0
4523,28334,56714,72060,157108,28334,56714,72060,157108,314216,0
4538,2515,1769,1158,5442,2515,1769,1158,5442,10884,0
3153,75929,50650,108791,235370,75929,50650,108791,235370,470740,0
6949,21819,22369,62591,106779,21819,22369,62591,106779,213558,0
7203,27984,68698,12589,109271,27984,68698,12589,109271,218542,0
8191,25780,42787,18405,86972,25780,42787,18405,86972,173944,0
7976,81455,107864,50220,239539,81455,107864,50220,239539,479078,34741
6530,21653,24254,25825,71732,21653,24254,25825,71732,143464,601
6531,15973,23969,21578,61520,15973,23969,21578,61520,123040,0
5849,513,615,115,1243,513,615,115,1243,2486,0
9812,26137,15291,32278,73706,26137,15291,32278,73706,147412,0
6210,457,94,0,551,457,94,0,551,1102,0
5388,157884,274304,756441,1188629,157884,274304,756441,1188629,2377258,0
9825,4328,2771,2728,9827,4328,2771,2728,9827,19654,0
7460,94889,96721,179423,371033,94889,96721,179423,371033,742066,0
6267,373,107,0,480,373,107,0,480,960,0
6857,14221,13267,34745,62233,14221,13267,34745,62233,124466,274522
5491,229345,410321,597760,1237426,229345,410321,597760,1237426,2474852,594306
5028,186,30,36,252,186,30,36,252,504,0
6203,1258,58,153,1469,1258,58,153,1469,2938,0
8282,9103,13428,7140,29671,9103,13428,7140,29671,59342,0
8677,11822,9903,0,21725,11822,9903,0,21725,43450,0
7356,10607,7334,2163,20104,10607,7334,2163,20104,40208,0
7462,142013,112001,156941,410955,142013,112001,156941,410955,821910,2625
1035,31905,46828,73058,151791,31905,46828,73058,151791,303582,0
3154,40738,55071,122872,218681,40738,55071,122872,218681,437362,0
1159,22600,41691,44879,109170,22600,41691,44879,109170,218340,0
4025,5063,6133,2340,13536,5063,6133,2340,13536,27072,0
5798,28113,41607,38738,108458,28113,41607,38738,108458,216916,0
3474,23776,138122,10082,171980,23776,138122,10082,171980,343960,0
2677,61708,86303,60171,208182,61708,86303,60171,208182,416364,0
5573,43320,57704,135246,236270,43320,57704,135246,236270,472540,0
3897,8807,10772,30882,50461,8807,10772,30882,50461,100922,0
5229,326415,597325,1182041,2105781,326415,597325,1182041,2105781,4211562,587230
4271,6164,6516,2106,14786,6164,6516,2106,14786,29572,0
4432,588,83,5,676,588,83,5,676,1352,0
3882,12756,19433,9094,41283,12756,19433,9094,41283,82566,0
5389,71670,92081,392481,556232,71670,92081,392481,556232,1112464,0
5758,13325,68448,9730,91503,13325,68448,9730,91503,183006,0
3434,15450,155328,14665,185443,15450,155328,14665,185443,370886,970
3432,10181,30279,32279,72739,10181,30279,32279,72739,145478,0
3558,27748,219874,22986,270608,27748,219874,22986,270608,541216,0
6951,801361,428454,750895,1980710,801361,428485,750934,1980780,3961490,167547
5921,47151,41200,62196,150547,47151,41200,62196,150547,301094,0
2283,45080,63964,20942,129986,45080,63964,20942,129986,259972,0
2969,8162,6339,7447,21948,8162,6339,7447,21948,43896,0
3887,119189,148618,80518,348325,119189,148618,80518,348325,696650,0
3886,21635,31140,9791,62566,21635,31140,9791,62566,125132,0
3888,5070,5748,3760,14578,5070,5748,3760,14578,29156,0
3889,62501,112127,77100,251728,62501,112127,77100,251728,503456,0
3891,12451,18768,63723,94942,12451,18768,63723,94942,189884,0
7225,8978,9060,2319,20357,8978,9060,2319,20357,40714,0
1393,74249,91424,122553,288226,74249,91424,122553,288226,576452,901
4276,6026,4781,957,11764,6026,4781,957,11764,23528,0
9562,112299,93536,103117,308952,112299,93536,103117,308952,617904,5017
3348,105050,130115,71130,306295,105050,130115,71130,306295,612590,10433
3540,48028,346048,104608,498684,48028,346048,104608,498684,997368,100333
8837,991,206,0,1197,991,206,0,1197,2394,0
5390,139636,156908,603756,900300,139636,156908,603756,900300,1800600,537650
5230,261396,580730,1055452,1897578,261396,580730,1055452,1897578,3795156,39183
6952,30789,55595,142963,229347,30789,55595,142963,229347,458694,0
1783,11475,6590,2303,20368,11475,6590,2303,20368,40736,0
5574,441721,882650,1230119,2554490,441721,882650,1230119,2554490,5108980,459364
3155,125387,238592,257450,621429,125387,238592,257450,621429,1242858,293014
2439,806,1261,15,2082,806,1261,15,2082,4164,0
3817,13823,5064,20769,39656,13823,5064,20769,39656,79312,0
4357,410,68,78,556,410,68,78,556,1112,0
8728,1753,407,116,2276,1753,407,116,2276,4552,0
4518,19928,14715,49353,83996,19928,14715,49353,83996,167992,8721
4433,26374,9092,15083,50549,26374,9092,15083,50549,101098,0
5334,26812,40156,100295,167263,26812,40156,100295,167263,334526,7299
9776,126042,89761,145863,361666,126042,89761,145863,361666,723332,0
6211,3226,201,255,3682,3226,201,255,3682,7364,0
8261,1536,121,290,1947,1536,121,290,1947,3894,0
2010,38439,47095,9315,94849,38439,47095,9315,94849,189698,0
5826,692,7207,229,8128,692,7207,229,8128,16256,0
4504,215748,439607,333720,989075,215748,439607,333720,989075,1978150,0
9373,56066,33965,37010,127041,56066,33965,37010,127041,254082,0
2364,5391,2846,689,8926,5391,2846,689,8926,17852,0
7464,254940,266385,756206,1277531,254940,266385,756206,1277531,2555062,460774
5613,13244,10657,50707,74608,13244,10657,50707,74608,149216,0
1524,13923,13563,114456,141942,13923,13563,114456,141942,283884,0
8838,911,742,91,1744,911,742,91,1744,3488,5
5391,55212,85036,199545,339793,55212,85036,199545,339793,679586,2
2141,6383,2053,1985,10421,6383,2053,1985,10421,20842,0
5967,9754,8682,2286,20722,9754,8682,2286,20722,41444,12024
2938,26404,60092,32786,119282,26404,60092,32786,119282,238564,0
1342,36721,23813,5176,65710,36721,23813,5176,65710,131420,0
2440,1846,2253,2892,6991,1846,2253,2892,6991,13982,0
5597,848458,1395257,5058916,7302631,845914,1393819,5039565,7279298,14581929,0
5676,84645,95690,93298,273633,84645,95690,93298,273633,547266,81324
5392,38647,55711,182647,277005,38647,55711,182647,277005,554010,0
5231,24791,68204,113371,206366,24791,68204,113371,206366,412732,0
6268,10500,4081,17512,32093,10500,4081,17512,32093,64186,0
8584,103611,88441,40937,232989,103611,88441,40937,232989,465978,76671
8591,295420,458504,255003,1008927,295420,458504,255003,1008927,2017854,64128
2612,25223,47203,41702,114128,25223,47203,41702,114128,228256,0
2154,115649,73376,55775,244800,115649,73376,55775,244800,489600,0
2265,105102,55747,39998,200847,105102,55747,39998,200847,401694,0
5394,128647,201590,581272,911509,128647,201590,581272,911509,1823018,0
9365,47089,23678,33863,104630,47089,23678,33863,104630,209260,0
5041,27240,40255,67812,135307,27240,40255,67812,135307,270614,0
1216,99837,191205,200401,491443,99837,191205,200401,491443,982886,13662
2665,18889,19501,17914,56304,18889,19501,17914,56304,112608,0
6823,80798,60299,195558,336655,80798,60299,195558,336655,673310,0
6953,87862,206212,816023,1110097,87862,206212,816023,1110097,2220194,0
7407,5737,3538,25434,34709,5737,3538,25434,34709,69418,0
2251,36597,32423,20554,89574,36597,32423,20554,89574,179148,0
6858,10461,28896,19642,58999,10461,28896,19642,58999,117998,0
5575,303902,352309,663544,1319755,303902,352309,663544,1319755,2639510,0
5639,10903,10047,19830,40780,10903,10047,19830,40780,81560,0
5395,125111,131867,452649,709627,125111,131867,452649,709627,1419254,0
5372,20643,14130,48390,83163,20643,14130,48390,83163,166326,0
5576,222571,225895,861294,1309760,222571,225895,861294,1309760,2619520,0
7408,5935,12695,89001,107631,5935,12695,89001,107631,215262,0
5264,4384,4158,14194,22736,4384,4158,14194,22736,45472,0
6824,118355,104283,238118,460756,118355,104283,238118,460756,921512,0
5959,54316,92825,24008,171149,54316,92825,24008,171149,342298,0
3158,7760,7549,17131,32440,7760,7549,17131,32440,64880,0
5505,37154,90134,29385,156673,37154,90134,29385,156673,313346,13630
5316,1241,911,3198,5350,1241,911,3198,5350,10700,0
2384,213803,279393,67285,560481,213802,279385,67258,560445,1120926,235576
2390,178719,181753,73927,434399,178721,181761,73954,434436,868835,198257
4600,64435,101656,78482,244573,64435,101656,78482,244573,489146,0
8530,58786,144436,44096,247318,58786,144436,44096,247318,494636,0
1121,9225,2060,7305,18590,9225,2060,7305,18590,37180,0
7079,39525,35655,63555,138735,39525,35655,63555,138735,277470,0
5241,8316,7666,11152,27134,8316,7666,11152,27134,54268,0
2133,235370,222599,110467,568436,235370,222599,110467,568436,1136872,0
1455,48574,18224,33563,100361,48574,18224,33563,100361,200722,0
1402,419639,690269,669033,1778941,419639,690269,669033,1778941,3557882,451310
1403,8468,15370,27927,51765,8468,15370,27927,51765,103530,0
7057,14689,23483,17634,55806,14689,23483,17634,55806,111612,0
6095,16571,12077,34997,63645,16571,12077,34997,63645,127290,0
3796,5987,4320,5691,15998,5987,4320,5691,15998,31996,0
8589,57699,79781,31179,168659,57699,79781,31179,168659,337318,0
6859,4924,3321,3826,12071,4924,3321,3826,12071,24142,0
8509,14053,10465,7740,32258,14053,10465,7740,32258,64516,0
6073,26133,17397,33028,76558,26133,17397,33028,76558,153116,0
5128,152613,170903,784950,1108466,152613,170903,784950,1108466,2216932,0
1940,74701,156754,250562,482017,74701,156754,250562,482017,964034,547
4690,105505,64566,77613,247684,105505,64566,77613,247684,495368,0
4434,29118,17846,925,47889,29118,17846,925,47889,95778,0
6183,348046,348683,564470,1261199,348046,348683,564470,1261199,2522398,129524
6096,58761,67384,108011,234156,58761,67384,108011,234156,468312,0
1347,16815,26691,6616,50122,16815,26691,6616,50122,100244,0
1423,46868,128700,386702,562270,46868,128700,386702,562270,1124540,0
1509,23494,119875,43197,186566,23494,119875,43197,186566,373132,0
9673,46339,27654,21540,95533,46339,27654,21540,95533,191066,0
1466,55791,58580,99286,213657,55791,58580,99286,213657,427314,0
2681,1105,415,0,1520,1105,415,0,1520,3040,0
2266,6801,9633,2003,18437,6801,9633,2003,18437,36874,0
8875,59003,63620,199303,321926,59003,63620,199303,321926,643852,0
5684,130362,141244,320451,592057,130362,141244,320451,592057,1184114,0
9250,22092,16030,12347,50469,22092,16030,12347,50469,100938,0
5411,215703,290466,845135,1351304,216299,291262,846695,1354256,2705560,82743
3174,104159,223444,361208,688811,104159,223444,361208,688811,1377622,0
5086,67315,101574,266855,435744,67315,101574,266855,435744,871488,0
3188,42126,63138,342422,447686,42126,63138,342422,447686,895372,70
7474,187532,52597,382607,622736,187532,52597,382607,622736,1245472,10074
1421,37714,90400,621520,749634,37766,90434,622210,750410,1500044,129941
1525,197964,254913,706550,1159427,197912,254879,705860,1158651,2318078,139557
7466,69979,20919,85957,176855,69979,20919,85957,176855,353710,0
9564,36467,30439,28930,95836,36467,30439,28930,95836,191672,0
2201,110797,205983,94434,411214,110797,205983,94434,411214,822428,0
5129,76849,119712,218471,415032,76849,119712,218471,415032,830064,0
5438,121507,144597,587093,853197,121507,144597,587093,853197,1706394,49097
3059,31060,41996,26283,99339,31060,41996,26283,99339,198678,112
7329,7097,4519,258,11874,7097,4519,258,11874,23748,0
5242,9499,13828,18164,41491,9499,13828,18164,41491,82982,0
5293,23415,26852,84921,135188,23415,26852,84921,135188,270376,0
5054,58609,83339,316252,458200,58609,83339,316252,458200,916400,0
5278,52180,125651,131601,309432,52180,125651,131601,309432,618864,0
5712,50677,96303,37389,184369,50677,96303,37389,184369,368738,120457
7476,145490,143245,221863,510598,145490,143245,221863,510598,1021196,0
5151,65718,76877,272169,414764,65718,76877,272169,414764,829528,0
5030,4746,10255,16419,31420,4746,10255,16419,31420,62840,0
9231,5731,2752,1731,10214,5731,2752,1731,10214,20428,0
7226,2753,1812,985,5550,2753,1812,985,5550,11100,2020
9998,126005,102350,116441,344796,126005,102350,116441,344796,689592,35630
5195,15998,23465,66152,105615,15998,23465,66152,105615,211230,0
2619,14858,45420,20120,80398,14858,45420,20120,80398,160796,0
3388,6251,5201,3269,14721,6251,5201,3269,14721,29442,0
3391,90604,268715,122494,481813,90604,268715,122494,481813,963626,4925
7572,3586,2683,260,6529,3586,2683,260,6529,13058,0
5577,335431,266772,720284,1322487,335431,266772,720284,1322487,2644974,491249
5965,80633,254131,22239,357003,80633,254131,22239,357003,714006,4324
2772,12615,25542,6581,44738,12615,25542,6581,44738,89476,0
2736,18955,10229,3020,32204,18955,10229,3020,32204,64408,0
1585,3904,4202,409,8515,3904,4202,409,8515,17030,0
9753,50437,34341,42549,127327,50437,34341,42549,127327,254654,3235
5759,8293,17204,2646,28143,8293,17204,2646,28143,56286,0
9665,7926,7443,2269,17638,7926,7443,2269,17638,35276,0
2161,28339,63043,16946,108328,28339,63043,16946,108328,216656,0
8184,25906,8614,25777,60297,25906,8614,25777,60297,120594,0
5527,17867,27840,68526,114233,17867,27840,68526,114233,228466,0
1348,15554,21607,8902,46063,15554,21607,8902,46063,92126,0
3896,1035,1230,384,2649,1035,1230,384,2649,5298,0
6956,37325,99381,187931,324637,37325,99381,187931,324637,649274,0
6846,2034,1109,3504,6647,2034,1109,3504,6647,13294,0
9777,67273,36437,58355,162065,67273,36437,58355,162065,324130,0
2048,64989,30401,10003,105393,64989,30401,10003,105393,210786,0
4111,20962,4143,392,25497,20962,4143,392,25497,50994,1210
8130,418,3,54,475,418,3,54,475,950,0
4539,8559,4657,20764,33980,8559,4657,20764,33980,67960,0
5196,48053,125954,217261,391268,48053,125954,217261,391268,782536,0
7187,4253,2466,5729,12448,4253,2466,5729,12448,24896,0
7047,36116,37600,92856,166572,36116,37600,92856,166572,333144,0
5611,116328,154073,363142,633543,116328,154073,363142,633543,1267086,0
6551,3282,5530,442,9254,3282,5530,442,9254,18508,0
5396,27323,36907,101824,166054,27323,36907,101824,166054,332108,0
5439,11571,15467,32157,59195,11571,15467,32157,59195,118390,0
8680,5458,5396,0,10854,5458,5396,0,10854,21708,0
6891,174041,196531,703646,1074218,174041,196531,703646,1074218,2148436,239426
7227,5567,6837,1858,14262,5567,6837,1858,14262,28524,0
7695,991,60,2106,3157,991,60,2106,3157,6314,0
2391,70023,56370,22583,148976,70023,56370,22583,148976,297952,0
4528,29972,30694,78038,138704,29972,30694,78038,138704,277408,0
2363,179796,262528,76949,519273,179795,262516,76919,519230,1038503,332887
2406,121039,334443,200852,656334,121039,334456,200883,656378,1312712,134445
2098,19394,3787,3209,26390,19394,3787,3209,26390,52780,0
3965,2799,3068,992,6859,2799,3068,992,6859,13718,0
1457,63090,55442,482757,601289,63090,55442,482757,601289,1202578,401179
9781,39551,22879,49438,111868,39551,22879,49438,111868,223736,0
1905,5100,1933,1340,8373,5100,1933,1340,8373,16746,0
4568,5379,2237,600,8216,5379,2237,600,8216,16432,0
2774,139207,149534,86476,375217,139207,149534,86476,375217,750434,58359
1056,8396,3060,16531,27987,8396,3060,16531,27987,55974,0
5578,1138306,1586931,4860638,7585875,1138306,1586931,4860638,7585875,15171750,1333795
5612,17986,25602,108963,152551,17986,25602,108963,152551,305102,0
5042,71,174,300,545,71,174,300,545,1090,0
5924,361291,720086,897982,1979359,361291,720086,897982,1979359,3958718,47577
5528,28143,46039,81265,155447,28143,46039,81265,155447,310894,0
6024,84375,115752,420381,620508,84375,115752,420381,620508,1241016,0
1978,32282,103461,15871,151614,32282,103461,15871,151614,303228,0
3175,156954,406311,215503,778768,156954,406311,215503,778768,1557536,21864
5672,177525,318625,130995,627145,177525,318625,130995,627145,1254290,28813
5697,59330,67569,88321,215220,59330,67569,88321,215220,430440,0
5698,47640,33362,63459,144461,47640,33362,63459,144461,288922,0
2269,15878,33031,3695,52604,15878,33031,3695,52604,105208,0
9694,59833,43018,63000,165851,59833,43018,63000,165851,331702,0
6844,152572,236623,749523,1138718,152572,236623,749523,1138718,2277436,185239
5640,29043,24465,65167,118675,29043,24465,65167,118675,237350,0
1011,13308,38915,29800,82023,13308,38915,29800,82023,164046,0
5341,33325,65359,131371,230055,33325,65359,131371,230055,460110,12608
6860,22057,45787,96592,164436,22057,45787,96592,164436,328872,1102
1539,3290,8547,10498,22335,3290,8547,10498,22335,44670,0
5685,873778,1116685,1751339,3741802,873778,1116685,1751339,3741802,7483604,1496442
5696,267192,398941,387259,1053392,267192,398941,387259,1053392,2106784,110323
5440,23499,28322,70662,122483,23499,28322,70662,122483,244966,0
1218,374302,873383,862820,2110505,374302,873383,862820,2110505,4221010,225714
1364,18161,25133,105555,148849,18161,25133,105555,148849,297698,0
6688,30390,30494,28868,89752,30390,30494,28868,89752,179504,0
4536,2009,1490,2817,6316,2009,1490,2817,6316,12632,0
6954,44789,74299,201625,320713,44789,74299,201625,320713,641426,0
7228,20326,30621,6997,57944,20326,30621,6997,57944,115888,0
7467,4367,7076,72774,84217,4367,7076,72774,84217,168434,0
9639,8552,6214,8710,23476,8552,6214,8710,23476,46952,0
6892,41007,33423,228789,303219,41007,33423,228789,303219,606438,0
6732,4059,2294,4575,10928,4059,2294,4575,10928,21856,0
8578,55362,35222,59702,150286,55362,35222,59702,150286,300572,0
2835,5138,9179,2876,17193,5138,9179,2876,17193,34386,0
5441,21924,28980,132382,183286,21924,28980,132382,183286,366572,0
2773,15242,28456,27731,71429,15242,28456,27731,71429,142858,0
5960,27772,48212,10840,86824,27772,48212,10840,86824,173648,0
5925,23285,11321,22741,57347,23285,11321,22741,57347,114694,0
5152,245558,413905,904874,1564337,245558,413905,904874,1564337,3128674,0
5153,31226,34053,145242,210521,31226,34053,145242,210521,421042,0
4540,1950,932,2079,4961,1950,932,2079,4961,9922,0
4893,225168,255125,254172,734465,225374,255271,254173,734818,1469283,128073
5579,170685,283004,848970,1302659,170685,283004,848970,1302659,2605318,0
4891,129609,129790,121611,381010,129403,129643,121610,380656,761666,76183
2040,44324,16737,6609,67670,44324,16737,6609,67670,135340,0
6574,86006,90669,45586,222261,86006,90669,45586,222261,444522,15900
3390,33929,33795,18087,85811,33929,33795,18087,85811,171622,0
5686,17899,7568,72076,97543,17899,7568,72076,97543,195086,0
7326,6148,3093,1795,11036,6148,3093,1795,11036,22072,0
5279,221624,585548,409208,1216380,221624,585548,409208,1216380,2432760,92471
6907,1923,2286,5680,9889,1923,2286,5680,9889,19778,0
5673,15901,9531,20212,45644,15901,9531,20212,45644,91288,0
1350,1656,2560,71,4287,1656,2560,71,4287,8574,0
8123,234,98,360,692,234,98,360,692,1384,0
4486,5399,3573,868,9840,5399,3573,868,9840,19680,0
4487,159630,94258,13240,267128,159630,94258,13240,267128,534256,7331
5031,17210,26594,35128,78932,17210,26594,35128,78932,157864,0
7514,15458,29133,7578,52169,15458,29133,7578,52169,104338,0
1138,50712,75811,90882,217405,50712,75811,90882,217405,434810,0
7383,24170,31341,11221,66732,24170,31341,11221,66732,133464,0
4532,6199,7551,7572,21322,6199,7551,7572,21322,42644,0
5232,4634,4971,4937,14542,4634,4971,4937,14542,29084,0
4537,38537,46019,91218,175774,38537,46019,91218,175774,351548,0
7917,28705,27110,4353,60168,28705,27110,4353,60168,120336,0
3380,34163,48421,37657,120241,34163,48421,37657,120241,240482,0
3392,55495,67724,46172,169391,55495,67724,46172,169391,338782,0
5827,636,2972,365,3973,636,2972,365,3973,7946,0
5838,22718,78630,6496,107844,22718,78630,6496,107844,215688,0
5856,16388,36245,2640,55273,16388,36245,2640,55273,110546,0
5857,1030,1463,425,2918,1030,1463,425,2918,5836,0
3818,1907,2178,2374,6459,1907,2178,2374,6459,12918,0
9990,26392,20739,16892,64023,26392,20739,16892,64023,128046,0
8263,658635,2143999,598368,3401002,658635,2143999,598368,3401002,6802004,797940
1351,1725,1372,1407,4504,1725,1372,1407,4504,9008,0
4026,36568,47829,44403,128800,36568,47829,44403,128800,257600,0
3871,10337,15878,13509,39724,10337,15878,13509,39724,79448,0
