NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,1011 Entries & Exits,1011 interchanges
9366,38889,23274,41241,103404,38889,23274,41241,103404,206808,0
9543,60464,60070,39519,160053,60464,60070,39519,160053,320106,0
9544,146529,15538,54100,216167,146529,15538,54100,216167,432334,0
9808,18426,15749,18388,52563,18426,15749,18388,52563,105126,0
3055,69097,61978,103405,234480,69097,61978,103405,234480,468960,64701
7419,19445,11885,24067,55397,19445,11885,24067,55397,110794,0
7509,23810,41062,19324,84196,23810,41062,19324,84196,168392,0
5468,49138,69482,106627,225247,49138,69482,106627,225247,450494,0
7453,90176,65390,57893,213459,90176,65390,57893,213459,426918,0
5379,246249,349672,741806,1337727,246249,349672,741806,1337727,2675454,803909
5430,53344,58428,182478,294250,53344,58428,182478,294250,588500,0
5603,821021,799760,3349122,4969903,821021,799760,3349122,4969903,9939806,0
4314,9768,10433,13898,34099,9768,10433,13898,34099,68198,0
4185,14136,10808,13476,38420,14136,10808,13476,38420,76840,0
3994,23753,5272,1816,30841,23753,5272,1816,30841,61682,0
5176,32207,19638,24416,76261,32207,19638,24416,76261,152522,0
9822,89885,74909,75874,240668,89885,74909,75874,240668,481336,0
1419,367862,572016,853588,1793466,367862,572016,853588,1793466,3586932,0
5424,91112,117577,239992,448681,91112,117577,239992,448681,897362,0
5596,136321,108620,379620,624561,136321,108620,379620,624561,1249122,0
3531,26,609,0,635,26,609,0,635,1270,0
6242,3459,656,247,4362,3459,656,247,4362,8724,0
1546,100838,145257,270254,516349,100838,145257,270254,516349,1032698,0
3118,9598,16619,16185,42402,9598,16619,16185,42402,84804,0
3874,133598,6300,88776,228674,133598,6300,88776,228674,457348,75404
2404,9836,9596,6246,25678,9836,9596,6246,25678,51356,0
7454,151674,154096,463712,769482,151674,154096,463712,769482,1538964,0
5177,127985,224350,499433,851768,127985,224350,499433,851768,1703536,0
2296,38950,156639,34079,229668,38950,156639,34079,229668,459336,0
5023,75390,209838,241083,526311,75390,209838,241083,526311,1052622,152090
2734,24459,14060,5892,44411,24459,14060,5892,44411,88822,0
8834,3060,2112,0,5172,3060,2112,0,5172,10344,0
6361,598,73,240,911,598,73,240,911,1822,0
1999,14771,1737,2089,18597,14771,1737,2089,18597,37194,0
5083,17545,11620,46277,75442,17545,11620,46277,75442,150884,0
8519,4827,2894,3811,11532,4827,2894,3811,11532,23064,0
8031,117,7,0,124,117,7,0,124,248,0
6884,120271,190522,149457,460250,120271,190522,149457,460250,920500,0
5569,403848,440674,1159640,2004162,403848,440674,1159640,2004162,4008324,264020
3149,1535743,3316098,2349675,7201516,1535403,3315854,2347632,7198889,14400405,2898671
3160,62318,83492,74958,220768,62659,83735,77001,223395,444163,6564
6967,71465,95168,137757,304390,71465,95168,137757,304390,608780,0
5912,5604,3212,3968,12784,5604,3212,3968,12784,25568,318
7950,120437,45160,22165,187762,120437,45160,22165,187762,375524,0
7974,42942,11428,17434,71804,42942,11428,17434,71804,143608,0
2979,13566,36139,19335,69040,13566,36139,19335,69040,138080,0
2857,29,5,0,34,29,5,0,34,68,0
1208,151785,190433,107739,449957,151785,190433,107739,449957,899914,0
5478,349511,627615,794899,1772025,349511,627615,794899,1772025,3544050,1081763
3247,21584,12162,12737,46483,21584,12162,12737,46483,92966,0
3530,15787,110146,28289,154222,15787,110146,28289,154222,308444,0
5431,19497,19283,92392,131172,19497,19283,92392,131172,262344,0
7316,7184,9628,3351,20163,7184,9628,3351,20163,40326,545
5480,107274,156343,393319,656936,107274,156343,393319,656936,1313872,0
9867,16293,15638,19188,51119,16293,15638,19188,51119,102238,0
6511,75861,86713,37424,199998,75861,86713,37424,199998,399996,54612
3906,8904,1126,3686,13716,8904,1126,3686,13716,27432,0
3876,47069,16925,13380,77374,47069,16925,13380,77374,154748,0
2544,4511,1970,1165,7646,4511,1970,1165,7646,15292,0
2461,150455,112832,41302,304589,150455,112832,41302,304589,609178,0
4027,36869,27565,32123,96557,36869,27565,32123,96557,193114,0
2106,8696,1904,0,10600,8696,1904,0,10600,21200,0
2131,60475,56875,44305,161655,60475,56875,44305,161655,323310,0
5570,1092566,1093365,1616167,3802098,1092566,1093365,1616167,3802098,7604196,1171867
687,143971,148559,39465,331995,143971,148559,39465,331995,663990,0
5432,24175,31025,122301,177501,24175,31025,122301,177501,355002,0
1538,2344,2079,7081,11504,2344,2079,7081,11504,23008,0
7510,5653,6924,3983,16560,5653,6924,3983,16560,33120,0
9920,18554,26072,9039,53665,18554,26072,9039,53665,107330,0
2580,21813,5236,1964,29013,21813,5236,1964,29013,58026,0
5226,16841,36229,77291,130361,16841,36229,77291,130361,260722,0
2261,22622,120498,20414,163534,22622,120498,20414,163534,327068,0
2924,91932,284443,154201,530576,91932,284443,154201,530576,1061152,5174
3532,99,878,95,1072,99,878,95,1072,2144,0
5203,109039,239982,184952,533973,109039,239982,184952,533973,1067946,20893
6885,66098,82883,70428,219409,66098,82883,70428,219409,438818,0
2189,182167,205906,112964,501037,182167,205906,112964,501037,1002074,0
8671,570,158,0,728,570,158,0,728,1456,0
9921,16147,23602,10974,50723,16147,23602,10974,50723,101446,0
6353,1450,649,23,2122,1450,649,23,2122,4244,0
2444,154,164,0,318,154,164,0,318,636,0
6886,648885,899299,1860439,3408623,648885,899299,1860439,3408623,6817246,468707
2833,26954,65360,42937,135251,26954,65360,42937,135251,270502,14464
5943,67802,84216,62197,214215,67802,84216,62197,214215,428430,0
1962,8626,3713,2435,14774,8626,3713,2435,14774,29548,0
2722,12788,1468,2087,16343,12788,1468,2087,16343,32686,1
2873,16523,26941,13886,57350,16523,26941,13886,57350,114700,0
9190,33659,26429,60025,120113,33659,26429,60025,120113,240226,0
6676,95199,90077,144961,330237,95199,90077,144961,330237,660474,527
1039,86198,137120,120418,343736,86198,137120,120418,343736,687472,0
7297,3687,2244,722,6653,3687,2244,722,6653,13306,0
5658,13813,15049,21378,50240,13813,15049,21378,50240,100480,0
4606,87977,99396,189288,376661,87977,99396,189288,376661,753322,0
8835,1429,510,0,1939,1429,510,0,1939,3878,0
6829,15229,11607,28561,55397,15229,11607,28561,55397,110794,0
6090,144227,182638,270110,596975,144227,182638,270110,596975,1193950,18369
4477,20860,14365,3282,38507,20860,14365,3282,38507,77014,0
2315,3388,5193,1206,9787,3388,5193,1206,9787,19574,0
1087,156339,350712,275366,782417,156339,350712,275366,782417,1564834,115852
1135,19363,34026,5163,58552,19363,34026,5163,58552,117104,2
1084,12971,19662,5762,38395,12971,19662,5762,38395,76790,36909
2291,86328,203385,20228,309941,86328,203385,20228,309941,619882,5886
2294,45519,13155,15143,73817,45519,13155,15143,73817,147634,0
6327,25409,2800,12614,40823,25409,2800,12614,40823,81646,0
8174,1070,291,0,1361,1070,291,0,1361,2722,0
9787,138450,117203,142631,398284,138450,117203,142631,398284,796568,0
5542,111325,46167,38518,196010,111325,46167,38518,196010,392020,0
5541,74167,34182,9229,117578,74167,34182,9229,117578,235156,196613
5543,64258,8559,47206,120023,64258,8559,47206,120023,240046,0
2977,2310,7764,2842,12916,2310,7764,2842,12916,25832,0
5024,48077,91476,53632,193185,48077,91476,53632,193185,386370,0
6820,43992,35495,93482,172969,43992,35495,93482,172969,345938,0
2798,29034,32879,57244,119157,29034,32879,57244,119157,238314,0
2794,122812,282292,193445,598549,122812,282292,193445,598549,1197098,225808
5380,18645,11366,27345,57356,18645,11366,27345,57356,114712,0
7318,2145,665,601,3411,2145,665,601,3411,6822,0
5663,235935,459441,216784,912160,235935,459441,216784,912160,1824320,197391
8561,111158,115211,107637,334006,111158,115211,107637,334006,668012,0
3587,3451,18686,7483,29620,3451,18686,7483,29620,59240,0
7951,79577,28972,17536,126085,79577,28972,17536,126085,252170,0
9547,65374,73739,55966,195079,65374,73739,55966,195079,390158,0
8033,923,531,378,1832,923,531,378,1832,3664,0
2673,667,26,279,972,667,26,279,972,1944,0
8724,0,38,0,38,0,38,0,38,76,0
8358,30954,24003,35066,90023,30954,24003,35066,90023,180046,0
1261,38294,19758,15574,73626,38294,19758,15574,73626,147252,0
5433,71987,114445,338917,525349,71987,114445,338917,525349,1050698,0
2249,132113,62361,53255,247729,132113,62361,53255,247729,495458,203860
5646,13781,27828,22518,64127,13781,27828,22518,64127,128254,0
5025,8609,21648,22966,53223,8609,21648,22966,53223,106446,0
5525,100245,8883,26513,135641,100245,8883,26513,135641,271282,0
3584,48,468,0,516,48,468,0,516,1032,0
1149,60678,117091,120184,297953,60678,117091,120184,297953,595906,0
5026,22625,36438,88017,147080,22625,36438,88017,147080,294160,0
6172,53333,77087,91641,222061,53333,77087,91641,222061,444122,0
2388,19988,20713,9125,49826,19988,20713,9125,49826,99652,0
9549,4457,7660,489,12606,4457,7660,489,12606,25212,0
4270,13984,3300,3355,20639,13984,3300,3355,20639,41278,0
4108,1833,1285,0,3118,1833,1285,0,3118,6236,0
3056,8484,3161,13895,25540,8484,3161,13895,25540,51080,0
6806,52953,53201,119998,226152,52953,53201,119998,226152,452304,0
6328,19859,3491,3700,27050,19859,3491,3700,27050,54100,0
7224,17889,37208,1340,56437,17889,37208,1340,56437,112874,0
8185,112939,275071,40705,428715,112939,275071,40705,428715,857430,1907
8672,92,31,0,123,92,31,0,123,246,0
9996,71029,63205,60769,195003,71029,63205,60769,195003,390006,0
6456,47754,123356,16393,187503,47754,123356,16393,187503,375006,4339
3254,12465,2852,9224,24541,12465,2852,9224,24541,49082,0
5333,58239,143730,182966,384935,58239,143730,182966,384935,769870,0
2250,151195,207454,35929,394578,151195,207454,35929,394578,789156,0
7814,28881,18770,13200,60851,28881,18770,13200,60851,121702,0
8178,12670,22203,10369,45242,12670,22203,10369,45242,90484,22791
2003,13835,1618,6342,21795,13835,1618,6342,21795,43590,0
8007,10293,4381,5286,19960,10293,4381,5286,19960,39920,0
3061,24329,13263,33689,71281,24329,13263,33689,71281,142562,0
8201,55372,93637,91560,240569,55372,93637,91560,240569,481138,43074
5434,108503,130236,382684,621423,108503,130236,382684,621423,1242846,6292
2004,27296,498,81903,109697,27296,498,81903,109697,219394,130
5179,6334,10190,13475,29999,6334,10190,13475,29999,59998,0
1105,188394,381879,214033,784306,188394,381879,214033,784306,1568612,0
2107,64301,7826,114,72241,64301,7826,114,72241,144482,0
6893,144960,207471,501844,854275,144960,207471,501844,854275,1708550,0
6931,221493,430785,656280,1308558,221493,431167,656159,1308819,2617377,14685
5124,305944,535698,1117804,1959446,305944,535698,1117804,1959446,3918892,333551
3205,20159,861,35720,56740,20159,861,35720,56740,113480,0
3679,36357,20245,31657,88259,36357,20245,31657,88259,176518,18306
1082,158352,246235,89348,493935,158352,246235,89348,493935,987870,0
5638,11650,11077,24159,46886,11650,11077,24159,46886,93772,0
5529,123978,25630,23314,172922,123978,25630,23314,172922,345844,0
5929,13514,12909,39132,65555,13514,12909,39132,65555,131110,0
9823,23668,20173,30294,74135,23668,20173,30294,74135,148270,0
5184,76246,97951,86758,260955,76246,97951,86758,260955,521910,0
6691,1154124,1997700,873962,4025786,1154124,1997700,873962,4025786,8051572,801532
7043,24901,19595,30398,74894,24901,19595,30398,74894,149788,0
6888,313391,328572,826251,1468214,313391,328572,826251,1468214,2936428,1613360
1178,25360,9606,59513,94479,25360,9606,59513,94479,188958,0
9587,408654,483449,228265,1120368,408654,483449,228265,1120368,2240736,0
5186,6561,10720,6354,23635,6561,10720,6354,23635,47270,0
8448,11509,13214,7829,32552,11509,13214,7829,32552,65104,0
5605,51893,59432,99733,211058,51893,59432,99733,211058,422116,0
7044,11102,15120,15540,41762,11102,15120,15540,41762,83524,0
5835,18951,70649,8095,97695,18951,70649,8095,97695,195390,0
8257,6745,593,3561,10899,6745,593,3561,10899,21798,0
7319,33648,56224,2113,91985,33648,56224,2113,91985,183970,0
9903,98707,88057,120226,306990,98707,88057,120226,306990,613980,0
9552,10248,6269,12136,28653,10248,6269,12136,28653,57306,0
4619,21606,16774,13731,52111,21606,16774,13731,52111,104222,0
7893,17030,4976,2215,24221,17030,4976,2215,24221,48442,0
3150,11503,10992,17396,39891,11503,10992,17396,39891,79782,0
8347,225223,247443,268820,741486,225223,247443,268820,741486,1482972,309316
7073,69,3,334,406,69,3,334,406,812,0
3009,374,763,670,1807,374,763,670,1807,3614,0
1595,10364,17121,3036,30521,10364,17121,3036,30521,61042,0
3206,13735,2849,4699,21283,13735,2849,4699,21283,42566,0
6570,8829,1540,4715,15084,8829,1540,4715,15084,30168,0
4526,37229,44808,101031,183068,37229,44808,101031,183068,366136,0
7455,82583,88881,155133,326597,82583,88881,155133,326597,653194,0
5930,18119,10144,14392,42655,18119,10144,14392,42655,85310,0
1024,225639,400885,907765,1534289,225639,400885,907765,1534289,3068578,0
5074,2614,5793,10755,19162,2614,5793,10755,19162,38324,0
5277,136394,323932,234712,695038,136394,323932,234712,695038,1390076,0
5084,118464,114780,479934,713178,118464,114780,479934,713178,1426356,1010
2546,76626,25646,6913,109185,76626,25646,6913,109185,218370,16389
9739,30380,29081,29447,88908,30380,29081,29447,88908,177816,0
4387,308622,393657,136146,838425,308622,393657,136146,838425,1676850,170633
5125,235192,260775,933564,1429531,235192,260775,933564,1429531,2859062,0
1902,17310,17117,17401,51828,17310,17117,17401,51828,103656,0
2000,3523,256,1114,4893,3523,256,1114,4893,9786,0
6782,5841,5965,2880,14686,5841,5965,2880,14686,29372,0
6972,59190,82118,151158,292466,59190,82118,151158,292466,584932,0
1968,11952,6467,5093,23512,11952,6467,5093,23512,47024,0
9988,103998,97121,141421,342540,103998,97121,141421,342540,685080,0
5187,208296,345910,471258,1025464,208296,345910,471258,1025464,2050928,474996
6265,41174,118904,20617,180695,41174,118904,20617,180695,361390,0
4217,12124,1879,3018,17021,12124,1879,3018,17021,34042,0
2728,259856,115137,89878,464871,259856,115137,89878,464871,929742,11966
5154,47934,52621,145437,245992,47934,52621,145437,245992,491984,6979
8450,33079,28520,42109,103708,33079,28520,42109,103708,207416,0
9236,5641,3697,1402,10740,5641,3697,1402,10740,21480,0
6362,60822,56769,44062,161653,60822,56769,44062,161653,323306,35385
8179,1553,593,0,2146,1553,593,0,2146,4292,0
3172,613276,1104847,867449,2585572,613276,1104847,867449,2585572,5171144,1340427
4530,12455,11039,19808,43302,12455,11039,19808,43302,86604,0
5494,2742,2994,0,5736,2742,2994,0,5736,11472,0
1114,43149,43755,85120,172024,43149,43755,85120,172024,344048,322097
1150,21564,31302,40017,92883,21564,31302,40017,92883,185766,43
5382,20358,26918,92472,139748,20358,26918,92472,139748,279496,0
2660,11973,46543,12008,70524,11973,46543,12008,70524,141048,0
8036,1183,15,299,1497,1183,15,299,1497,2994,0
5189,28305,33111,31150,92566,28305,33111,31150,92566,185132,0
5185,1887,1848,2977,6712,1887,1848,2977,6712,13424,0
5126,3853,7440,18881,30174,3853,7440,18881,30174,60348,0
4527,147631,228318,391656,767605,147631,228318,391656,767605,1535210,16950
7320,1932,2820,659,5411,1932,2820,659,5411,10822,0
1452,43098,40695,108385,192178,43098,40695,108385,192178,384356,0
7953,935,15,305,1255,935,15,305,1255,2510,0
5425,81223,80681,168134,330038,81223,80681,168134,330038,660076,0
5410,97263,99953,366561,563777,97263,99953,366561,563777,1127554,0
8355,47873,83710,43987,175570,47873,83710,43987,175570,351140,0
3138,6883,5046,4015,15944,6883,5046,4015,15944,31888,0
9318,80323,36214,122113,238650,80323,36214,122113,238650,477300,0
1451,46446,74178,127156,247780,46446,74178,127156,247780,495560,0
1453,48944,57867,20759,127570,48944,57867,20759,127570,255140,0
5292,12931,11167,44677,68775,12931,11167,44677,68775,137550,0
8142,17726,12485,20426,50637,17726,12485,20426,50637,101274,0
3057,31991,17617,18356,67964,31991,17617,18356,67964,135928,0
7404,57698,78841,84455,220994,57698,78841,84455,220994,441988,0
1949,8074,7054,11845,26973,8074,7054,11845,26973,53946,0
3187,216830,380741,353501,951072,216830,380741,353501,951072,1902144,0
5922,241531,265658,197153,704342,241531,265658,197153,704342,1408684,132156
5932,793001,1383824,723173,2899998,793001,1383824,723173,2899998,5799996,762872
5263,27346,37364,46054,110764,27346,37364,46054,110764,221528,0
6947,34712,47415,87865,169992,34712,47415,87865,169992,339984,0
5339,1726,3024,1364,6114,1726,3024,1364,6114,12228,0
7456,256297,353194,294528,904019,256297,353194,294549,904040,1808059,52588
7457,219668,271984,445904,937556,219668,271984,445917,937569,1875125,0
7420,217084,383905,1272086,1873075,217084,383905,1272051,1873040,3746115,1176
6890,13524,14224,43389,71137,13524,14224,43389,71137,142274,0
2262,393316,816911,232997,1443224,393316,816911,232997,1443224,2886448,24870
5286,40126,87083,52544,179753,40126,87083,52544,179753,359506,0
8527,51152,56797,41178,149127,51152,56797,41178,149127,298254,0
6388,24300,52813,14526,91639,24300,52813,14526,91639,183278,0
8836,2184,1009,0,3193,2184,1009,0,3193,6386,0
2199,107176,16847,36568,160591,107176,16847,36568,160591,321182,0
1699,4313,142,3736,8191,4313,142,3736,8191,16382,0
7379,168,35,117,320,168,35,117,320,640,0
4535,18359,23022,43498,84879,18359,23022,43498,84879,169758,0
9997,66726,40574,52715,160015,66726,40574,52715,160015,320030,4001
9175,323,26,5,354,323,26,5,354,708,0
2666,6614,2849,1709,11172,6614,2849,1709,11172,22344,0
1562,32981,36531,22872,92384,32981,36531,22872,92384,184768,0
1548,634874,923777,1573040,3131691,634874,923777,1573040,3131691,6263382,111025
3252,969,262,933,2164,969,262,933,2164,4328,0
2672,35137,21077,5336,61550,35137,21077,5336,61550,123100,0
3534,21737,152590,43893,218220,21737,152590,43893,218220,436440,0
2002,17036,2842,4827,24705,17036,2842,4827,24705,49410,0
3590,240,626,297,1163,240,626,297,1163,2326,0
3592,322,2369,780,3471,322,2369,780,3471,6942,0
3536,132,777,74,983,132,777,74,983,1966,0
5914,46938,33654,37086,117678,46938,33654,37086,117678,235356,46226
3537,2713,47838,9834,60385,2713,47838,9834,60385,120770,138551
3586,2181,11626,8572,22379,2181,11626,8572,22379,44758,0
2341,103960,200821,57124,361905,103960,200821,57124,361905,723810,0
2340,43825,57064,27410,128299,43825,57064,27410,128299,256598,17413
5290,19081,15003,41176,75260,19081,15003,41176,75260,150520,0
3538,2106,125027,2132,129265,2106,125027,2132,129265,258530,0
5751,5648,20195,2112,27955,5648,20195,2112,27955,55910,0
6973,57374,76316,199382,333072,57374,76316,199382,333072,666144,0
5059,56902,72388,201268,330558,56902,72388,201268,330558,661116,0
3572,34,502,0,536,34,502,0,536,1072,0
5239,78525,165843,94971,339339,78525,165843,94971,339339,678678,202475
5604,182393,170384,448259,801036,182393,170384,448259,801036,1602072,0
6821,39449,33935,70090,143474,39449,33935,70090,143474,286948,0
5073,135888,156679,442646,735213,135888,156679,442646,735213,1470426,0
2248,148641,35090,51054,234785,148641,35090,51054,234785,469570,0
6110,112454,164478,268762,545694,112454,164478,268762,545694,1091388,0
1555,1910246,4837191,4266036,11013473,1911018,4838884,4268213,11018115,22031588,2158903
1268,245033,377856,252138,875027,245033,377856,252138,875027,1750054,223835
5670,439896,481896,477857,1399649,439896,481896,477857,1399649,2799298,336855
6287,4498,358,36,4892,4498,358,36,4892,9784,0
2983,85215,235573,197214,518002,85215,235573,197214,518002,1036004,51511
6140,53514,66480,28221,148215,53514,66480,28221,148215,296430,0
6968,30121,35553,101323,166997,30121,35553,101323,166997,333994,0
7458,150673,108551,215287,474511,150673,108551,215287,474511,949022,0
2159,99,4,68,171,99,4,68,171,342,0
6834,1741217,257142,38746,2037105,1741217,257142,38746,2037105,4074210,14534
6833,48837,46197,102795,197829,48837,46197,102795,197829,395658,9001
5228,54507,127275,257833,439615,54507,127275,257833,439615,879230,0
3250,36838,15077,9627,61542,36838,15077,9627,61542,123084,0
8221,31699,27966,20771,80436,31699,27966,20771,80436,160872,0
3413,8198,24425,12960,45583,8198,24425,12960,45583,91166,0
1977,7112,6204,11253,24569,7112,6204,11253,24569,49138,0
1043,30588,36836,36991,104415,30588,36836,36991,104415,208830,0
8469,139083,105790,127295,372168,139083,105790,127295,372168,744336,0
9842,45173,44463,56004,145640,45173,44463,56004,145640,291280,0
6092,605076,805400,700912,2111388,605076,805400,700912,2111388,4222776,216801
9553,21781,20945,13643,56369,21781,20945,13643,56369,112738,0
1386,1844,2976,2547,7367,1844,2976,2547,7367,14734,0
9554,43916,46594,50918,141428,43916,46594,50918,141428,282856,0
9888,330844,610457,192274,1133575,330844,610457,192274,1133575,2267150,185254
2771,338327,889992,340998,1569317,338327,889992,340998,1569317,3138634,805153
7513,9993,11640,9479,31112,9993,11640,9479,31112,62224,0
8451,4007,5015,4575,13597,4007,5015,4575,13597,27194,0
7975,18826,7673,6790,33289,18826,7673,6790,33289,66578,16
1467,32250,29543,84446,146239,32250,29543,84446,146239,292478,0
6934,80943,110463,151770,343176,80943,110463,151770,343176,686352,0
1314,360875,636827,143817,1141519,360875,636827,143817,1141519,2283038,145723
1316,22517,10430,5226,38173,22517,10430,5226,38173,76346,0
5248,15647,15265,38339,69251,15647,15265,38339,69251,138502,0
1454,90537,92664,183853,367054,90537,92664,183853,367054,734108,0
5240,10559,22788,43344,76691,10559,22788,43344,76691,153382,0
8964,76412,102111,62838,241361,76412,102111,62838,241361,482722,0
4770,11849,42178,10722,64749,11849,42178,10722,64749,129498,0
5606,112239,129005,343092,584336,112239,129005,343092,584336,1168672,0
4646,87006,169939,346553,603498,87006,169939,346553,603498,1206996,534701
4643,40507,68485,187427,296419,40507,68485,187427,296419,592838,0
7355,113258,148274,166314,427846,113258,148274,166314,427846,855692,30911
9555,11338,17244,56,28638,11338,17244,56,28638,57276,0
6969,1595513,2143411,5000583,8739507,1595513,2143411,5000589,8739513,17479020,1656889
7222,42195,48647,112907,203749,42194,48647,112907,203748,407497,1277
4558,62480,177360,75758,315598,62480,177360,75758,315598,631196,703
8673,2953,1108,0,4061,2953,1108,0,4061,8122,0
5607,125900,113700,254958,494558,125900,113700,254958,494558,989116,386
5383,182121,163417,744190,1089728,182121,163417,744190,1089728,2179456,362370
5384,271412,312701,1088926,1673039,271412,312701,1088926,1673039,3346078,185217
5435,220816,227091,713583,1161490,220816,227091,713583,1161490,2322980,0
8543,6686,6659,2124,15469,6686,6659,2124,15469,30938,0
2834,1164,3138,1000,5302,1164,3138,1000,5302,10604,0
8674,638,81,0,719,638,81,0,719,1438,0
5191,143677,174127,210823,528627,143677,174127,210823,528627,1057254,310379
4771,25243,161792,37101,224136,25243,161792,37101,224136,448272,0
5029,6271,10601,13848,30720,6271,10601,13848,30720,61440,0
2868,394,617,209,1220,394,617,209,1220,2440,0
7098,28328,57049,60685,146062,28328,57049,60685,146062,292124,0
1483,3702,1175,4350,9227,3702,1175,4350,9227,18454,0
1484,8680,5047,9787,23514,8680,5047,9787,23514,47028,0
4157,27,15,0,42,27,15,0,42,84,0
9959,19866,23604,14808,58278,19866,23604,14808,58278,116556,0
5608,49497,51189,99222,199908,49497,51189,99222,199908,399816,0
7640,89245,149327,126409,364981,89245,149327,126409,364981,729962,12017
5155,30883,27928,97024,155835,30883,27928,97024,155835,311670,0
