NLC,Entries_Full,Entries_Reduced,Entries_Season,Entries_Total,Exits_Full,Exits_Reduced,Exits_Season,Exits_Total,1415 Entries & Exits,1415 Interchanges
5608,56250,58896,103094,218240,56250,58896,103094,218240,436480,0
7640,104440,106331,22121,232892,104440,106331,22121,232892,465784,5683.4828
5155,43603,30156,78001,151760,43603,30156,78001,151760,303520,0
5671,125105,127224,96514,348843,125105,127224,96514,348843,697686,0
5675,7627,7350,8448,23425,7627,7350,8448,23425,46850,0
5571,999370,1673831,2128683,4801884,999370,1673831,2128683,4801884,9603768,936933.9348
1083,344112,659017,323797,1326926,344112,659017,323797,1326926,2653852,965519.555700001
5385,733191,1066909,1589366,3389466,733191,1066909,1589366,3389466,6778932,644361.3097
1044,124966,215026,397694,737686,124966,215026,397694,737686,1475372,0
5436,53733,40892,104498,199123,53733,40892,104498,199123,398246,0
1861,35623,27693,21213,84529,35623,27693,21213,84529,169058,0
5249,1060,630,823,2513,1060,630,823,2513,5026,0
5075,123544,209908,312080,645532,123544,209908,312080,645532,1291064,189599.68
5156,16377,23279,39800,79456,16377,23279,39800,79456,158912,0
4222,386917,510125,185810,1082852,386917,510125,185810,1082852,2165704,87677.2193
5920,114561,101900,131832,348293,114561,101900,131832,348293,696586,0
5884,13582,19370,19164,52116,13582,19370,19164,52116,104232,0
5933,19698,17199,32148,69045,19698,17199,32148,69045,138090,0
6355,4945,344,2222,7511,4945,344,2222,7511,15022,0
3333,291051,958684,502256,1751991,291051,958684,502256,1751991,3503982,283143.215299999
6228,911,40,992,1943,911,40,992,1943,3886,0
2800,16120,27453,19531,63104,16120,27453,19531,63104,126208,0
6686,65935,72161,63390,201486,65935,72161,63390,201486,402972,3664.3987
5437,374770,561158,763162,1699090,374770,561158,763162,1699090,3398180,0
5085,72752,81394,196021,350167,72752,81394,196021,350167,700334,0
5609,202930,120668,254965,578563,202930,120668,254965,578563,1157126,0
1900,54874,11507,29443,95824,54874,11507,29443,95824,191648,0
3195,2413,6125,2768,11306,2413,6125,2768,11306,22612,0
5386,40158,44181,54549,138888,40158,44181,54549,138888,277776,0
3880,92970,7781,68205,168956,92970,7781,68205,168956,337912,0
8676,10572,3866,564,15002,10572,3866,564,15002,30004,0
4479,1951,967,0,2918,1951,967,0,2918,5836,0
4355,9281,1666,125,11072,9281,1666,125,11072,22144,0
2463,584,333,134,1051,584,333,134,1051,2102,0
1010,49444,92064,125801,267309,49444,92064,125801,267309,534618,0
1322,222393,193141,111561,527095,222393,193141,111561,527095,1054190,344300.1959
3151,33002,44468,46064,123534,33002,44468,46064,123534,247068,0
5387,33879,37506,74961,146346,33879,37506,74961,146346,292692,0
3471,118122,479763,59687,657572,118122,479763,59687,657572,1315144,75149.6914
8727,5974,2520,2490,10984,5974,2520,2490,10984,21968,0
5572,326833,432190,556360,1315383,326833,432190,556360,1315383,2630766,131909.5191
7521,9,7,0,16,9,7,0,16,32,0
3430,32757,198968,69718,301443,32757,198968,69718,301443,602886,0
4691,141729,256709,148167,546605,141729,256709,148167,546605,1093210,8893.645
5837,11365,32772,12729,56866,11365,32772,12729,56866,113732,0
4110,40956,19470,236,60662,40956,19470,236,60662,121324,0
5193,12814,18820,27103,58737,12814,18820,27103,58737,117474,0
5610,132318,141182,218476,491976,132318,141182,218476,491976,983952,0
3152,59408,101629,106549,267586,59408,101629,106549,267586,535172,0
2264,30266,50712,26006,106984,30266,50712,26006,106984,213968,0
4523,39947,86027,85401,211375,39947,86027,85401,211375,422750,0
4538,1862,2538,1658,6058,1862,2538,1658,6058,12116,0
3153,74766,65637,97566,237969,74766,65637,97566,237969,475938,0
6949,40567,57659,50536,148762,40567,57659,50536,148762,297524,0
7203,35467,82603,29452,147522,35467,82603,29452,147522,295044,2.241
8191,30142,63933,11863,105938,30142,63933,11863,105938,211876,0
7976,128166,112636,55348,296150,128166,112636,55348,296150,592300,39850.5886
6530,37147,35285,21783,94215,37147,35285,21783,94215,188430,1441.0765
6531,15999,17159,10447,43605,15999,17159,10447,43605,87210,16.5858
5849,505,838,229,1572,505,838,229,1572,3144,0.0148
9812,32347,43048,39808,115203,32347,43048,39808,115203,230406,0
6210,470,112,0,582,470,112,0,582,1164,0
5388,307426,532702,793193,1633321,307426,532702,793193,1633321,3266642,0
9825,3473,4533,1151,9157,3473,4533,1151,9157,18314,0
7460,134048,108491,171791,414330,134048,108491,171791,414330,828660,0
6267,127,15,0,142,127,15,0,142,284,0
6857,12419,20396,34620,67435,12419,20396,34620,67435,134870,277955.6233
5491,303789,577475,733651,1614915,303789,577475,733651,1614915,3229830,875503.914199999
5028,998,1774,1459,4231,998,1774,1459,4231,8462,0
6203,806,51,108,965,806,51,108,965,1930,0
8282,10798,15298,11348,37444,10798,15298,11348,37444,74888,0
8677,9062,11985,-6,21041,9062,11985,-6,21041,42082,0
7356,12636,10990,11302,34928,12636,10990,11302,34928,69856,0
7462,154174,107548,187765,449487,154174,107548,187765,449487,898974,18025.5492
1035,60324,92525,119124,271973,60324,92525,119124,271973,543946,0
3154,44593,80202,148534,273329,44593,80202,148534,273329,546658,0
1159,27780,55997,59824,143601,27780,55997,59824,143601,287202,0
4025,9163,1378,2576,13117,9163,1378,2576,13117,26234,0
5798,23694,60311,36757,120762,23694,60311,36757,120762,241524,0
3474,28368,174607,20667,223642,28368,174607,20667,223642,447284,0
2677,76381,118749,86830,281960,76381,118749,86830,281960,563920,0
5573,80496,81385,148899,310780,80496,81385,148899,310780,621560,0
3897,16751,3217,3583,23551,16751,3217,3583,23551,47102,0
5229,333698,655781,1114185,2103664,333698,655781,1114185,2103664,4207328,678452.548200001
4271,12934,1470,7296,21700,12934,1470,7296,21700,43400,0
4432,1235,229,165,1629,1235,229,165,1629,3258,0
3882,29024,4301,7873,41198,29024,4301,7873,41198,82396,0
5389,130492,128424,466950,725866,130492,128424,466950,725866,1451732,0
5758,14700,81112,19749,115561,14700,81112,19749,115561,231122,0
3434,18679,187811,22372,228862,18679,187811,22372,228862,457724,965.9731
3432,20579,59695,57080,137354,20579,59695,57080,137354,274708,0
3558,31660,257865,39352,328877,31660,257865,39352,328877,657754,0
6951,842025,1190851,839642,2872518,842025,1190851,839642,2872518,5745036,645205.130399999
5921,44789,44080,64142,153011,44789,44080,64142,153011,306022,0
2283,46689,84429,42183,173301,46689,84429,42183,173301,346602,0
2969,8146,7966,8550,24662,8146,7966,8550,24662,49324,0
3887,266748,21414,116668,404830,266748,21414,116668,404830,809660,0
3886,38932,2351,18545,59828,38932,2351,18545,59828,119656,0
3888,10459,1414,3979,15852,10459,1414,3979,15852,31704,0
3889,155279,15395,90256,260930,155279,15395,90256,260930,521860,0
3891,28931,4378,5615,38924,28931,4378,5615,38924,77848,0
7225,8058,6832,3163,18053,8058,6832,3163,18053,36106,0
1393,106606,146832,156006,409444,106606,146832,156006,409444,818888,78.95
4276,13587,2421,8186,24194,13587,2421,8186,24194,48388,0
9562,86317,160272,94962,341551,86317,160272,94962,341551,683102,6173.7727
3348,170325,179845,101454,451624,170325,179845,101454,451624,903248,31879.1728
3540,54378,423402,150740,628520,54378,423402,150740,628520,1257040,213942.8073
8837,783,216,0,999,783,216,0,999,1998,0
5390,266704,334476,697696,1298876,266704,334476,697696,1298876,2597752,709884.8329
5230,286039,688085,892366,1866490,286039,688085,892366,1866490,3732980,71130.855
6952,52063,109896,135248,297207,52063,109896,135248,297207,594414,0
1783,14516,14171,3028,31715,14516,14171,3028,31715,63430,0
5574,754555,1075848,1176217,3006620,754555,1075848,1176217,3006620,6013240,453185.516899999
3155,145697,246818,292048,684563,145697,246818,292048,684563,1369126,638123.1729
2439,1366,629,423,2418,1366,629,423,2418,4836,0
3817,39489,3036,30788,73313,39489,3036,30788,73313,146626,0
4357,458,126,0,584,458,126,0,584,1168,0
8728,2140,527,0,2667,2140,527,0,2667,5334,0
4518,25517,19867,55688,101072,25517,19867,55688,101072,202144,8207.0686
4433,32678,12202,7802,52682,32678,12202,7802,52682,105364,0
5334,31961,63081,181140,276182,31961,63081,181140,276182,552364,8885.0126
9776,104487,163248,142053,409788,104487,163248,142053,409788,819576,0
6211,3335,317,254,3906,3335,317,254,3906,7812,0
8261,2602,187,690,3479,2602,187,690,3479,6958,0
2010,67208,47063,19514,133785,67208,47063,19514,133785,267570,0
5826,659,11250,6895,18804,659,11250,6895,18804,37608,0
4504,372731,598078,517811,1488620,372731,598078,517811,1488620,2977240,0
9373,96057,103688,79049,278794,96057,103688,79049,278794,557588,0
2364,6413,4635,2930,13978,6413,4635,2930,13978,27956,0
7464,820140,952315,693630,2466085,820140,952315,693630,2466085,4932170,627578.2151
5613,13967,12527,40773,67267,13967,12527,40773,67267,134534,0
1524,124614,179856,278581,583051,124614,179856,278581,583051,1166102,0
8838,1177,1104,0,2281,1177,1104,0,2281,4562,12
5391,100448,150776,236929,488153,100448,150776,236929,488153,976306,6.1455
2141,11193,3010,1527,15730,11193,3010,1527,15730,31460,0
5967,7872,14211,1885,23968,7872,14211,1885,23968,47936,30410.5656
2938,35037,75791,40116,150944,35037,75791,40116,150944,301888,0
1342,32797,44549,7794,85140,32797,44549,7794,85140,170280,0
2440,4538,2200,1592,8330,4538,2200,1592,8330,16660,0
5597,1850686,2904602,5800420,10555708,1850686,2904602,5800420,10555708,21111416,0
5426,8448279,15009342,19211377,42668998,8448279,15009342,19211377,42668998,85337996,9637566.41780003
5676,98016,111754,88391,298161,98016,111754,88391,298161,596322,93565.3034
5392,83165,97401,165446,346012,83165,97401,165446,346012,692024,0
5231,26987,76598,91339,194924,26987,76598,91339,194924,389848,0
6268,15643,5347,8299,29289,15643,5347,8299,29289,58578,0
8584,76318.2314033742,125848.285467791,61594.6990030675,263761.215874233,76318.2314033742,125848.285467791,61594.6990030675,263761.215874233,527522.431748466,140330.3267
8591,359451.768596626,592733.714532209,290105.300996933,1242290.78412577,359451.768596626,592733.714532209,290105.300996933,1242290.78412577,2484581.56825153,138053.5703
2612,37541,56385,59114,153040,37541,56385,59114,153040,306080,0
2154,127935,84059,58293,270287,127935,84059,58293,270287,540574,0
2265,108245,87982,60227,256454,108245,87982,60227,256454,512908,0
5394,233129,343530,512792,1089451,233129,343530,512792,1089451,2178902,0
9365,60327,41424,46191,147942,60327,41424,46191,147942,295884,0
5041,18782,33741,33925,86448,18782,33741,33925,86448,172896,0
1216,116235,242887,292471,651593,116235,242887,292471,651593,1303186,9086.9348
2665,9226,17487,20258,46971,9226,17487,20258,46971,93942,0
6823,115506,157705,167541,440752,115506,157705,167541,440752,881504,0
6953,258440,454526,885377,1598343,258440,454526,885377,1598343,3196686,0
7407,79979,120737,69941,270657,79979,120737,69941,270657,541314,0
2251,40166,54528,41698,136392,40166,54528,41698,136392,272784,0
6858,8132,30439,22130,60701,8132,30439,22130,60701,121402,0
5575,342588,384625,707119,1434332,342588,384625,707119,1434332,2868664,0
5639,28275,11927,15655,55857,28275,11927,15655,55857,111714,0
5395,203835,232549,481158,917542,203835,232549,481158,917542,1835084,0
5372,93535,87372,127800,308707,93535,87372,127800,308707,617414,0
5576,417141,441798,1105384,1964323,417141,441798,1105384,1964323,3928646,0
7408,76741,138552,207670,422963,76741,138552,207670,422963,845926,5744.0111
1085,250209,414663,119817,784689,250209,414663,119817,784689,1569378,0
5264,4006,4495,8519,17020,4006,4495,8519,17020,34040,0
6824,108543,167445,265606,541594,108543,167445,265606,541594,1083188,0
5959,45813,98501,27957,172271,45813,98501,27957,172271,344542,0
3158,11213,9933,26809,47955,11213,9933,26809,47955,95910,0
5505,62873,99431,31907,194211,62873,99431,31907,194211,388422,14651.0921
5316,2445,1914,2624,6983,2445,1914,2624,6983,13966,0
2384,172948,310598,57042,540588,172948,310598,57042,540588,1081176,636340.490399999
2390,330752,375874,186063,892689,330752,375874,186063,892689,1785378,376792.3382
4600,70876,115453,91147,277476,70876,115453,91147,277476,554952,0
8530,77012,175974,65982,318968,77012,175974,65982,318968,637936,0
1121,10559,715,8184,19458,10559,715,8184,19458,38916,0
7079,47902,68320,74379,190601,47902,68320,74379,190601,381202,0
5241,6155,8803,9030,23988,6155,8803,9030,23988,47976,0
5598,8738614,15295175,25567013,49600802,8738614,15295175,25567013,49600802,99201604,10188920.9491
5158,468261,1237390,2230290,3935941,468261,1237390,2230290,3935941,7871882,1376609.7849
2133,222379,301492,231427,755298,222379,301492,231427,755298,1510596,0
1455,126589,452122,35062,613773,126589,452122,35062,613773,1227546,0
1402,924139,1804552,713163,3441854,924139,1804552,713163,3441854,6883708,536778.984099999
1403,8374,13632,24253,46259,8374,13632,24253,46259,92518,0
7057,15654,36401,19897,71952,15654,36401,19897,71952,143904,0
6095,20673,19863,43478,84014,20673,19863,43478,84014,168028,0
3796,21979,1760,11789,35528,21979,1760,11789,35528,71056,0
8589,71037,69398,88536,228971,71037,69398,88536,228971,457942,0
6859,4020,4267,6763,15050,4020,4267,6763,15050,30100,0
8509,13972,12607,8682,35261,13972,12607,8682,35261,70522,0
6073,34088,24043,40725,98856,34088,24043,40725,98856,197712,0
5128,273681,273903,766079,1313663,273681,273903,766079,1313663,2627326,0
1940,66364,162702,243515,472581,66364,162702,243515,472581,945162,119.7848
4690,117838,79675,107107,304620,117838,79675,107107,304620,609240,0
4434,40253,25325,1294,66872,40253,25325,1294,66872,133744,0
6183,385798,460887,515323,1362008,385798,460887,515323,1362008,2724016,72221.2862
6096,71206,89885,121757,282848,71206,89885,121757,282848,565696,0
1347,19321,23941,8217,51479,19321,23941,8217,51479,102958,0
1423,269572,651482,665119,1586173,269572,651482,665119,1586173,3172346,60156.0285
1509,61754,164965,62279,288998,61754,164965,62279,288998,577996,0
9673,40193,56356,11466,108015,40193,56356,11466,108015,216030,0
1466,57202,62717,123817,243736,57202,62717,123817,243736,487472,0
2681,1446,300,0,1746,1446,300,0,1746,3492,0
2266,11724,20145,14807,46676,11724,20145,14807,46676,93352,0
8875,581893,835182,265677,1682752,581893,835182,265677,1682752,3365504,0
5684,162494,175538,347789,685821,162494,175538,347789,685821,1371642,0
9250,21932,26970,16908,65810,21932,26970,16908,65810,131620,0
5411,498362,951144,794528,2244034,498362,951144,794528,2244034,4488068,472440.9435
3174,253477,546101,371539,1171117,253477,546101,371539,1171117,2342234,0
5086,135771,154582,262104,552457,135771,154582,262104,552457,1104914,0
3188,109849,101290,462373,673512,109849,101290,462373,673512,1347024,1456.4269
7474,929077,1271040,454098,2654215,929077,1271040,454098,2654215,5308430,17108.7578
1421,403173,627039,1327875,2358087,403173,627039,1327875,2358087,4716174,513925.1496
1525,364063,399025,1032610,1795698,364063,399025,1032610,1795698,3591396,768583.0863
7466,59197,24108,94510,177815,59197,24108,94510,177815,355630,0
9564,27195,42959,22029,92183,27195,42959,22029,92183,184366,0
2201,124064,358007,90453,572524,124064,358007,90453,572524,1145048,0
5129,71901,128294,190850,391045,71901,128294,190850,391045,782090,0
5438,225132,318874,588603,1132609,225132,318874,588603,1132609,2265218,24277.2092
3059,47440,114858,45637,207935,47440,114858,45637,207935,415870,2573.4277
7329,6427,5480,1325,13232,6427,5480,1325,13232,26464,0
5242,11363,17136,25005,53504,11363,17136,25005,53504,107008,0
5293,51715,44923,93072,189710,51715,44923,93072,189710,379420,0
5054,110773,129733,256821,497327,110773,129733,256821,497327,994654,0
5278,55483,175371,150642,381496,55483,175371,150642,381496,762992,0
5712,81881,137471,45327,264679,81881,137471,45327,264679,529358,198347.7303
7476,168689,148740,237261,554690,168689,148740,237261,554690,1109380,0
5151,121652,129747,309024,560423,121652,129747,309024,560423,1120846,0
5030,5499,10951,17300,33750,5499,10951,17300,33750,67500,0
9231,8290,6183,4254,18727,8290,6183,4254,18727,37454,0
7226,1671,1758,1316,4745,1671,1758,1316,4745,9490,2149.7164
9998,105539,171195,115511,392245,105539,171195,115511,392245,784490,35482.1815
5195,11922,22750,44982,79654,11922,22750,44982,79654,159308,0
2619,22889,59280,33318,115487,22889,59280,33318,115487,230974,0
3388,12708,12116,7423,32247,12708,12116,7423,32247,64494,0
3391,105393,329459,115070,549922,105393,329459,115070,549922,1099844,11918.1964
7572,4929,4362,213,9504,4929,4362,213,9504,19008,0
5577,409605,309488,532274,1251367,409605,309488,532274,1251367,2502734,652077.3794
5965,70369,286325,21317,378011,70369,286325,21317,378011,756022,7079.8193
2772,13873,31149,16746,61768,13873,31149,16746,61768,123536,0
2736,20926,11345,6821,39092,20926,11345,6821,39092,78184,0
1585,3513,8236,466,12215,3513,8236,466,12215,24430,0
9753,32567,52901,31580,117048,32567,52901,31580,117048,234096,4312.8568
5759,9273,18772,6403,34448,9273,18772,6403,34448,68896,0
9665,7236,11427,7654,26317,7236,11427,7654,26317,52634,0
2161,37318,82200,61155,180673,37318,82200,61155,180673,361346,0
8184,35271,10864,18970,65105,35271,10864,18970,65105,130210,0
5527,21664,32982,89294,143940,21664,32982,89294,143940,287880,0
1348,29827,22639,8674,61140,29827,22639,8674,61140,122280,0
3896,4506,570,3025,8101,4506,570,3025,8101,16202,0
6956,94958,180276,227487,502721,94958,180276,227487,502721,1005442,0
6846,1035,942,3034,5011,1035,942,3034,5011,10022,0
4935,1293919,2286775,883,3581577,1293919,2286775,883,3581577,7163154,0
9777,47528,56954,43894,148376,47528,56954,43894,148376,296752,0
2048,76783,41008,17758,135549,76783,41008,17758,135549,271098,0
4111,21137,5777,371,27285,21137,5777,371,27285,54570,4740.063
8130,336,2,0,338,336,2,0,338,676,0
4539,27379,25310,15256,67945,27379,25310,15256,67945,135890,0
5196,46902,156550,197326,400778,46902,156550,197326,400778,801556,0
7187,7007,2680,3364,13051,7007,2680,3364,13051,26102,0
7047,42275,77739,107353,227367,42275,77739,107353,227367,454734,0
5611,190173,211189,322056,723418,190173,211189,322056,723418,1446836,0
6551,4502,4253,1508,10263,4502,4253,1508,10263,20526,0
5396,40244,44933,56696,141873,40244,44933,56696,141873,283746,0
5439,20330,21079,25873,67282,20330,21079,25873,67282,134564,0
8680,5164,5557,0,10721,5164,5557,0,10721,21442,0
6891,196784,250992,702233,1150009,196784,250992,702233,1150009,2300018,576876.3713
7227,5598,13310,2994,21902,5598,13310,2994,21902,43804,0
7695,912,49,1053,2014,912,49,1053,2014,4028,0
2391,94462,93212,40152,227826,94462,93212,40152,227826,455652,0
4528,34049,46677,96522,177248,34049,46677,96522,177248,354496,0
2363,205394,345478,90166,641038,205394,345478,90166,641038,1282076,543058.5267
2406,134919,383664,300156,818739,134919,383664,300156,818739,1637478,115894.2799
2098,15701,5494,5996,27191,15701,5494,5996,27191,54382,0
3965,4686,1792,3376,9854,4686,1792,3376,9854,19708,0
1457,636705,946932,817586,2401223,636705,946932,817586,2401223,4802446,2711925.80780001
9781,33679,38747,41830,114256,33679,38747,41830,114256,228512,0
1905,7992,2790,2097,12879,7992,2790,2097,12879,25758,0
4568,4581,5228,873,10682,4581,5228,873,10682,21364,0
2774,204338,290304,169684,664326,204338,290304,169684,664326,1328652,92714.1047999999
1056,18689,2536,23326,44551,18689,2536,23326,44551,89102,0
5578,2248080,2909734,4605628,9763442,2248080,2909734,4605628,9763442,19526884,1404763.0134
5612,41662,36487,162212,240361,41662,36487,162212,240361,480722,0
5042,464,2075,884,3423,464,2075,884,3423,6846,0
5924,479637,854313,1123751,2457701,479637,854313,1123751,2457701,4915402,84500.8830999998
5528,32321,47537,109431,189289,32321,47537,109431,189289,378578,0
6024,214968,183587,388098,786653,214968,183587,388098,786653,1573306,0
1978,36261,148319,24648,209228,36261,148319,24648,209228,418456,0
3175,179451,528565,234620,942636,179451,528565,234620,942636,1885272,50024.4562
5672,213332,371397,164379,749108,213332,371397,164379,749108,1498216,53497.5952
5697,70131,77908,112422,260461,70131,77908,112422,260461,520922,0
5698,94894,55208,95337,245439,94894,55208,95337,245439,490878,0
2269,32638,61123,7716,101477,32638,61123,7716,101477,202954,0
9694,63425,83870,68542,215837,63425,83870,68542,215837,431674,0
6844,158985,273765,757383,1190133,158985,273765,757383,1190133,2380266,132328.0766
5640,34365,26605,74713,135683,34365,26605,74713,135683,271366,0
1011,18848,54664,57796,131308,18848,54664,57796,131308,262616,0
5341,40559,76960,121895,239414,40559,76960,121895,239414,478828,25227.8523
6860,21356,69002,98992,189350,21356,69002,98992,189350,378700,2461.9184
1539,4030,8037,9137,21204,4030,8037,9137,21204,42408,0
5685,1046113,1190037,1745436,3981586,1046113,1190037,1745436,3981586,7963172,1674449.9677
5696,316982,442423,412894,1172299,316982,442423,412894,1172299,2344598,164263.8419
5440,23743,32038,83289,139070,23743,32038,83289,139070,278140,0
1218,451069,1179900,616999,2247968,451069,1179900,616999,2247968,4495936,317610.447399999
1364,30515,36184,138569,205268,30515,36184,138569,205268,410536,0
6688,44546,38027,34168,116741,44546,38027,34168,116741,233482,0
4536,1995,1909,2563,6467,1995,1909,2563,6467,12934,0
6954,106264,154450,225369,486083,106264,154450,225369,486083,972166,0
7228,24144,59679,17964,101787,24144,59679,17964,101787,203574,0
7467,75536,124205,175638,375379,75536,124205,175638,375379,750758,0
9639,6245,8212,7608,22065,6245,8212,7608,22065,44130,0
6892,50930,48376,196494,295800,50930,48376,196494,295800,591600,0
6732,7138,3906,5901,16945,7138,3906,5901,16945,33890,0
8578,66765,42296,49979,159040,66765,42296,49979,159040,318080,0
2835,7111,11543,6619,25273,7111,11543,6619,25273,50546,0
5441,32538,51934,101997,186469,32538,51934,101997,186469,372938,0
2773,23702,32842,53139,109683,23702,32842,53139,109683,219366,0
5960,27943,52572,13569,94084,27943,52572,13569,94084,188168,0
5925,29549,20393,32762,82704,29549,20393,32762,82704,165408,0
5152,397738,635377,752729,1785844,397738,635377,752729,1785844,3571688,0
5153,56596,79743,166788,303127,56596,79743,166788,303127,606254,0
4540,1435,2229,1572,5236,1435,2229,1572,5236,10472,0
4893,314950.478967581,368174.147048316,420629.1399482,1103753.7659641,314950.478967581,368174.147048316,420629.1399482,1103753.7659641,2207507.53192819,208193.0983
5579,288749,323508,760477,1372734,288749,323508,760477,1372734,2745468,0
4891,84947.5210324194,99302.8529516835,113450.8600518,297701.234035902,84947.5210324194,99302.8529516835,113450.8600518,297701.234035902,595402.468071805,117434.6123
2040,52908,26424,19270,98602,52908,26424,19270,98602,197204,0
6574,131131,53166,44562,228859,131131,53166,44562,228859,457718,22481.6383
3390,53418,69347,22986,145751,53418,69347,22986,145751,291502,0
5686,19870,10031,74851,104752,19870,10031,74851,104752,209504,0
7326,4891,4214,3092,12197,4891,4214,3092,12197,24394,0
5279,220237,682008,385543,1287788,220237,682008,385543,1287788,2575576,93647.6203
6907,1608,2748,6023,10379,1608,2748,6023,10379,20758,0
5673,19938,15374,20690,56002,19938,15374,20690,56002,112004,0
1350,4947,1758,396,7101,4947,1758,396,7101,14202,0
8123,117,48,380,545,117,48,380,545,1090,0
4486,27113,8283,1326,36722,27113,8283,1326,36722,73444,0
4487,154029,101076,20878,275983,154029,101076,20878,275983,551966,8628.2814
5031,17444,31587,36599,85630,17444,31587,36599,85630,171260,0
7514,17352,24890,13939,56181,17352,24890,13939,56181,112362,0
1138,56284,88615,123515,268414,56284,88615,123515,268414,536828,0
7383,22219,48724,20097,91040,22219,48724,20097,91040,182080,0
4532,7227,10167,8584,25978,7227,10167,8584,25978,51956,0
5232,2891,3750,4161,10802,2891,3750,4161,10802,21604,0
4537,49671,66281,82686,198638,49671,66281,82686,198638,397276,0
7917,16383,39659,6778,62820,16383,39659,6778,62820,125640,0
3380,64816,70572,41614,177002,64816,70572,41614,177002,354004,0
3392,64533,98616,54664,217813,64533,98616,54664,217813,435626,0
5827,994,6232,1338,8564,994,6232,1338,8564,17128,0
5838,19467,80150,7757,107374,19467,80150,7757,107374,214748,3685.7101
5856,18488,45813,4021,68322,18488,45813,4021,68322,136644,3239.5112
5857,1449,1813,270,3532,1449,1813,270,3532,7064,0
3818,3959,475,598,5032,3959,475,598,5032,10064,0
9990,24261,35234,23885,83380,24261,35234,23885,83380,166760,0
8263,756364,2891740,644924,4293028,756364,2891740,644924,4293028,8586056,1385561.3178
1351,2312,885,1572,4769,2312,885,1572,4769,9538,0
4026,82477,5885,70468,158830,82477,5885,70468,158830,317660,0
3871,19751,3115,2630,25496,19751,3115,2630,25496,50992,0
